Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
PUSH,ethereum-push-notification-service,Push Protocol,PUSH,2946338.0,3265129.0,1781581.0,"Business Services, Infrastructure, Decentralized Finance (DeFi), Analytics, Polygon Ecosystem, Ethereum Ecosystem, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
AREA,areon-network,Areon Network,AREA,2942425.0,6209668.0,102501.0,
PASG,passage,Passage,PASG,2940950.0,3230229.0,18054.01,"Gaming (GameFi), NFT, Metaverse, Osmosis Ecosystem, Proof of Stake (PoS), Made in USA"
LAOS,laos-network,LAOS Network,LAOS,2887321.0,9032100.0,156.19,"Smart Contract Platform, Layer 1 (L1)"
DREAMS,daydreams,Daydreams,DREAMS,2875516.0,3384231.0,407561.0,"Solana Ecosystem, AI Framework"
WBT,whitebit,WhiteBIT Coin,WBT,4116856105.0,9338027654.0,21616508.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Tron Ecosystem"
OKB,okb,OKB,OKB,3090318621.0,12153073811.0,7813196.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Sora Ecosystem, OKT Chain Ecosystem, GMCI 30 Index, GMCI Index, Made in China"
KCS,kucoin-shares,KuCoin,KCS,1296950701.0,1478460027.0,76881.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Circle Ventures Portfolio"
IMX,immutable-x,Immutable,IMX,1040801127.0,1145404012.0,336662133.0,"Smart Contract Platform, Gaming (GameFi), NFT, Play To Earn, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Animoca Brands Portfolio, Immutable zkEVM Ecosystem, Coinbase Ventures Portfolio, Rollup, Gaming Blockchains, GMCI 30 Index, GMCI Index, Gaming Marketplace, Coinbase 50 Index"
HNT,helium,Helium,HNT,642682502.0,789916061.0,11634693.0,"Communication, Internet of Things (IOT), Smart Contract Platform, Solana Ecosystem, DePIN, Multicoin Capital Portfolio, Proof of Stake (PoS), Alameda Research Portfolio, Pantera Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, Made in USA, Coinbase 50 Index"
ZEC,zcash,Zcash,ZEC,520444681.0,520444681.0,66897587.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index"
AXS,axie-infinity,Axie Infinity,AXS,394225281.0,662371953.0,33855087.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Axie Infinity Ecosystem, Metaverse, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Ronin Ecosystem, Card Games, Breeding, Paradigm Portfolio, Gaming Governance Token, Gaming Utility Token, Andreessen Horowitz (a16z) Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Consensys Portfolio, Coinbase 50 Index"
COMP,compound-governance-token,Compound,COMP,378219497.0,423042558.0,34397022.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Lending/Borrowing Protocols, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Paradigm Portfolio, Index Coop Defi Index, Energi Ecosystem, Sora Ecosystem, Index Coop Index, Polychain Capital Portfolio, Made in USA"
GNO,gnosis,Gnosis,GNO,289653599.0,335559348.0,28526015.0,"Decentralized Exchange (DEX), Smart Contract Platform, Decentralized Finance (DeFi), Prediction Markets, Layer 1 (L1), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, SideChain, Energi Ecosystem"
VENOM,venom,Venom,VENOM,288357492.0,1014532422.0,1092546.0,"Infrastructure, Smart Contract Platform, Venom Ecosystem"
SNX,havven,Synthetix Network,SNX,244637880.0,244943173.0,28898691.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Derivatives, Synthetic Issuer, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, DWF Labs Portfolio, Paradigm Portfolio, Coinbase Ventures Portfolio, Index Coop Defi Index, Energi Ecosystem, Huobi ECO Chain Ecosystem, GMCI DeFi Index, Synthetic, Index Coop Index, GMCI Index, Coinbase 50 Index"
CKB,nervos-network,Nervos Network,CKB,224099566.0,227690986.0,16473537.0,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China"
ARKM,arkham,Arkham,ARKM,216309362.0,532981930.0,103174757.0,"Artificial Intelligence (AI), Exchange-based Tokens, Analytics, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Binance Launchpad, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA"
STG,stargate-finance,Stargate Finance,STG,193669310.0,199358046.0,6800860.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Linea Ecosystem, Bridge Governance Tokens, Base Ecosystem, FTX Holdings"
COTI,coti,COTI,COTI,131574771.0,146821523.0,33045539.0,"Smart Contract Platform, Ethereum Ecosystem, Zero Knowledge (ZK), Alleged SEC Securities, Privacy Blockchain"
APFC,apf-coin,APF coin,APFC,117855054.0,173042763.0,2742764.0,"Tokenized Real Estate, Tokenized Assets, Ethereum Ecosystem, Real World Assets (RWA), RWA Protocol"
BDCA,bitdca,BitDCA,BDCA,110722120.0,118876107.0,135550.0,BNB Chain Ecosystem
BOME,book-of-meme,BOOK OF MEME,BOME,97716160.0,97716160.0,44426080.0,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, GMCI Meme Index, GMCI Index"
API3,api3,Api3,API3,90920392.0,112183473.0,30402960.0,"Decentralized Finance (DeFi), Oracle, Ethereum Ecosystem, DWF Labs Portfolio, Pantera Capital Portfolio"
ONG,ong,Ontology Gas,ONG,86462710.0,209551018.0,3504718.0,"Smart Contract Platform, Layer 1 (L1)"
WAXP,wax,WAX,WAXP,84224127.0,90622569.0,8246541.0,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Gaming Blockchains, Pantera Capital Portfolio, OKX Ventures Portfolio"
AUCTION,auction,Bounce,AUCTION,78148617.0,90607380.0,27607658.0,"Decentralized Finance (DeFi), Launchpad, Ethereum Ecosystem, DWF Labs Portfolio, Coinbase Ventures Portfolio, Pantera Capital Portfolio, Blockchain Capital Portfolio"
CGPT,chaingpt,ChainGPT,CGPT,70721762.0,87406181.0,39419485.0,"Artificial Intelligence (AI), Smart Contract Platform, Decentralized Finance (DeFi), Analytics, NFT, BNB Chain Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, Discord Bots, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, AI Applications, Binance Alpha Spotlight, AI Framework, DeFAI"
SKI,ski-mask-dog,Ski Mask Dog,SKI,61557160.0,61557160.0,3471091.0,"Charity, Meme, Base Ecosystem, Dog-Themed, Base Meme, Binance Alpha Spotlight, Made in USA"
MOVR,moonriver,Moonriver,MOVR,59160706.0,73517693.0,5637453.0,"Smart Contract Platform, Layer 1 (L1), Moonriver Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Meter Ecosystem"
TNSR,tensor,Tensor,TNSR,50564992.0,151117447.0,13498912.0,"NFT, Solana Ecosystem, NFT Marketplace"
BUCK,bucket-protocol-buck-stablecoin,Bucket Protocol BUCK Stablecoin,BUCK,47324751.0,47324751.0,4974779.0,"Stablecoins, Sui Ecosystem"
UDS,undeads-games,Undeads Games,UDS,46476674.0,161680188.0,386216.0,"Gaming (GameFi), NFT, Ethereum Ecosystem"
COQ,coq-inu,Coq Inu,COQ,44596599.0,44596599.0,5678972.0,"Avalanche Ecosystem, Meme, Made in USA"
SKYAI,skyai,SkyAI,SKYAI,40598141.0,40598141.0,19555763.0,"BNB Chain Ecosystem, Binance Alpha Spotlight"
MOBILE,helium-mobile,Helium Mobile,MOBILE,39717305.0,103479035.0,1853338.0,"Infrastructure, Solana Ecosystem, DePIN"
ACA,acala,Acala,ACA,38699088.0,53073035.0,8221132.0,"Smart Contract Platform, Decentralized Finance (DeFi), Polkadot Ecosystem, Layer 1 (L1), Coinbase Ventures Portfolio, Pantera Capital Portfolio"
GPU,nodeai,NodeAI,GPU,37947796.0,38893104.0,785303.0,"Artificial Intelligence (AI), Ethereum Ecosystem, DePIN, Made in USA"
HOOK,hooked-protocol,Hooked Protocol,HOOK,33059078.0,69843122.0,3692541.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Binance Launchpad, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, Sequoia Capital Portfolio"
EL,elysia,ELYSIA,EL,29879742.0,29879742.0,3711018.0,"Tokenized Real Estate, Tokenized Assets, Ethereum Ecosystem, Real World Assets (RWA)"
LMWR,limewire-token,LimeWire,LMWR,29121734.0,56249462.0,1456331.0,"Artificial Intelligence (AI), Music, SocialFi, NFT, BNB Chain Ecosystem, DePIN, Base Ecosystem"
TARA,taraxa,Taraxa,TARA,27276709.0,53098897.0,797354.0,"Big Data, Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Decentralized Identifier (DID), Taraxa Ecosystem, Made in USA, Directed Acyclic Graph (DAG)"
VR,victoria-vr,Victoria VR,VR,26692086.0,55077844.0,4954575.0,"Artificial Intelligence (AI), Metaverse, DaoMaker Launchpad, Ethereum Ecosystem, AI Applications"
POKT,pocket-network,Pocket Network,POKT,25917025.0,30495590.0,684408.0,"BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, DePIN, Base Ecosystem"
SWCH,swisscheese,SwissCheese,SWCH,25506281.0,71596579.0,3729899.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Polygon Ecosystem"
TPT,token-pocket,TokenPocket Token,TPT,24397375.0,24397375.0,82206.0,"BNB Chain Ecosystem, Wallets, Ethereum Ecosystem, Huobi ECO Chain Ecosystem"
MYRO,myro,Myro,$MYRO,23324416.0,23324416.0,36817350.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, GMCI Meme Index, GMCI Index"
MYRIA,myria,Myria,MYRIA,23262729.0,41110380.0,2325851.0,"Smart Contract Platform, Gaming (GameFi), NFT, Ethereum Ecosystem, Layer 2 (L2), Rollup, Gaming Blockchains, Gaming Platform, Made in USA"
SPEC,spectral,Spectral,SPEC,20455921.0,145029142.0,9240828.0,"Artificial Intelligence (AI), Ethereum Ecosystem, Base Ecosystem, AI Agents, Circle Ventures Portfolio, Galaxy Digital Portfolio, AI Agent Launchpad, DeFAI"
NST,ninja-squad,Ninja Squad Token,NST,19260944.0,19260944.0,243747.0,"Solana Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem"
STRD,stride,Stride,STRD,18574904.0,18574904.0,940041.0,"Liquid Staking Governance Tokens, Osmosis Ecosystem, Pantera Capital Portfolio, Liquid Staking"
TOKE,tokemak,Tokemak,TOKE,18488196.0,22836419.0,93200.0,"Decentralized Finance (DeFi), Yield Farming, Ethereum Ecosystem, Coinbase Ventures Portfolio, Delphi Ventures Portfolio, Consensys Portfolio"
A47,agenda-47,AGENDA 47,A47,18175504.0,18175504.0,1231126.0,"Solana Ecosystem, Meme, Pump.fun Ecosystem"
CTXC,cortex,Cortex,CTXC,16942722.0,22175666.0,6775432.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1)"
KARRAT,karrat,Karrat,KARRAT,16837676.0,67485725.0,925980.0,"Infrastructure, Gaming (GameFi), Ethereum Ecosystem, Gaming Governance Token"
INDY,indigo-dao-governance-token,Indigo Protocol,INDY,15568334.0,31876402.0,29498.0,"Derivatives, Synthetic Issuer, Cardano Ecosystem, Synthetic"
SAMO,samoyedcoin,Samoyedcoin,SAMO,15470558.0,15471223.0,814950.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme"
PXT,pixer-eternity,Pixer Eternity,PXT,15413764.0,71629223.0,28337.0,"Sports, BNB Chain Ecosystem"
SEND,send-2,Sendcoin,SEND,14711373.0,14711373.0,1297953.0,"Solana Ecosystem, Meme, AI Framework"
MASA,masa-finance,Masa,MASA,13303279.0,37377146.0,4109952.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem"
DAI,avalanche-bridged-dai-avalanche,Avalanche Bridged DAI (Avalanche),DAI,12984658.0,12984658.0,110265.0,"Avalanche Ecosystem, Bridged DAI, Bridged-Tokens, Bridged Stablecoin"
BLOCKASSET,blockasset,Blockasset,BLOCK,12920152.0,20773726.0,272208.0,"Gambling (GambleFi), Sports, BNB Chain Ecosystem, Solana Ecosystem, DaoMaker Launchpad, Chiliz Ecosystem"
COLLAT,collaterize,Collaterize,COLLAT,12427530.0,12427530.0,6848762.0,"Smart Contract Platform, Solana Ecosystem, Layer 1 (L1), Real World Assets (RWA), Pump.fun Ecosystem, RWA Protocol"
FOXSY,foxsy-ai,Foxsy AI,FOXSY,11850136.0,55925850.0,731137.0,"Gaming (GameFi), Solana Ecosystem, Play To Earn, MultiversX Ecosystem, Telegram Apps, Sports Games"
LIME,ime-lab,iMe Lab,LIME,11748227.0,15490071.0,427679.0,"BNB Chain Ecosystem, Solana Ecosystem, Wallets, OKX Ventures Portfolio"
NIM,nimiq-2,Nimiq,NIM,10547907.0,10780486.0,46236.0,"Smart Contract Platform, Layer 1 (L1), Proof of Stake (PoS), Proof of Work (PoW)"
XAVA,avalaunch,Avalaunch,XAVA,10270789.0,26047355.0,204210.0,"Avalanche Ecosystem, Launchpad"
DMAIL,dmail-network,Dmail Network,DMAIL,9683167.0,20650269.0,1683147.0,"Communication, SocialFi, BNB Chain Ecosystem"
INDEX,index-cooperative,Index Cooperative,INDEX,9482026.0,14095770.0,186268.0,"Decentralized Finance (DeFi), Asset Manager, Polygon Ecosystem, Ethereum Ecosystem, Metagovernance, DeFiance Capital Portfolio, Galaxy Digital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio"
YNE,yne,yesnoerror,YNE,9393205.0,9393205.0,2320232.0,"Artificial Intelligence (AI), Solana Ecosystem, Decentralized Science (DeSci), AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
WAGMIGAMES,wagmi-game-2,WAGMI Games,WAGMIGAMES,9359477.0,9785464.0,450483.0,"Gaming (GameFi), NFT, Meme, Ethereum Ecosystem, Strategy Games, AI Agents, Anime-Themed, Made in USA, Action Games"
ASTRAAI,astraai,AstraAI,ASTRA,9092107.0,9092107.0,247450.0,"Artificial Intelligence (AI), Ethereum Ecosystem, Telegram Apps"
PIB,pibble,Pibble,PIB,8516616.0,10472399.0,4725.37,"Ethereum Ecosystem, Kaia Ecosystem"
HDN,hydranet,Hydranet,HDN,7446279.0,12436356.0,74905.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Arbitrum Ecosystem"
HGPT,hypergpt,HyperGPT,HGPT,7091027.0,9802993.0,825446.0,"Artificial Intelligence (AI), NFT, BNB Chain Ecosystem, Launchpad, Telegram Apps, TON Ecosystem, Poolz Finance Launchpad, AI Agents, AI Agent Launchpad, Made in USA"
WELF,welf,WELF,WELF,6893288.0,45188163.0,129665.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Real World Assets (RWA)"
DCD,modclub,DecideAI,DCD,6804565.0,13531775.0,189248.0,"Artificial Intelligence (AI), Decentralized Identifier (DID), Internet Computer Ecosystem, AI Framework"
UFO,ufo-gaming,UFO Gaming,UFO,6375136.0,6375136.0,251532.0,"Gaming (GameFi), NFT, Metaverse, Launchpad, Play To Earn, Ethereum Ecosystem, RPG, Gaming Governance Token, Gaming Utility Token, Adventure Games"
MEX,maiar-dex,xExchange,MEX,5739859.0,11045873.0,53928.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), MultiversX Ecosystem"
CELL,cellena-finance,Cellana Finance,CELL,5592745.0,17201782.0,16681.01,"Decentralized Finance (DeFi), Aptos Ecosystem"
SLIM,solanium,Solanium,SLIM,5396255.0,5396255.0,395244.0,"Solana Ecosystem, Launchpad"
GIKO,giko-cat,Giko Cat,GIKO,5323039.0,5323039.0,350195.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed"
CLUSTR,clustr,Clustr,CLUSTR,5142182.0,9962918.0,10617.54,"Base Ecosystem, AI Agent Launchpad"
XDB,digitalbits,XDB CHAIN,XDB,4934000.0,5428266.0,88272.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA)"
KOKO,koala-ai,KOALA AI,KOKO,4807249.0,5076993.0,29573.0,"Solana Ecosystem, Meme, Solana Meme, AI Meme"
XEP,electra-protocol,Electra Protocol,XEP,4190971.0,6801460.0,124429.0,"Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Layer 1 (L1), Proof of Stake (PoS)"
RBX,rabbitx,RabbitX,RBX,4010666.0,6685733.0,90261.0,"Decentralized Exchange (DEX), Smart Contract Platform, Decentralized Finance (DeFi), Derivatives, Perpetuals, Ethereum Ecosystem, Zero Knowledge (ZK), Multicoin Capital Portfolio, Blast Ecosystem, DeFiance Capital Portfolio, Sequoia Capital Portfolio, OKX Ventures Portfolio"
TITS,we-love-t,We Love Tits,TITS,3772158.0,3772158.0,324603.0,"Solana Ecosystem, Meme, Solana Meme"
FRED,first-convicted-raccon,First Convicted RACCON,FRED,3765511.0,3765511.0,6145346.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Memorial Themed"
KAR,karura,Karura,KAR,3615656.0,4958614.0,88418.0,Pantera Capital Portfolio
UBU,africarare,Africarare,UBU,3607166.0,17673766.0,90320.0,Polygon Ecosystem
BIZA,bizauto,BizAuto,BIZA,3428727.0,4528558.0,303826.0,E-commerce
MAZZE,mazze,Mazze,MAZZE,3381098.0,6267168.0,53788.0,Ethereum Ecosystem
PSPS,bobacat,BobaCat,PSPS,3130799.0,3130799.0,65695.0,"Meme, Ethereum Ecosystem, Cat-Themed"
NEUR,neur-sh,neur.sh,NEUR,3114736.0,3432285.0,3631116.0,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, Binance Alpha Spotlight, DeFAI"
EMT,earthmeta,EarthMeta,EMT,2978404.0,49640060.0,41914.0,"NFT, Metaverse, Polygon Ecosystem"
UNIBOT,unibot,Unibot,UNIBOT,2834630.0,2834630.0,188196.0,"Decentralized Finance (DeFi), Analytics, Ethereum Ecosystem, Telegram Apps, AI Applications"
BTS,bitshares,BitShares,BTS,2788350.0,3082122.0,85280.0,"Smart Contract Platform, Exchange-based Tokens, Proof of Stake (PoS)"
MEY,mey-network,Mey Network,MEY,2768110.0,72976344.0,226849.0,"Decentralized Finance (DeFi), Real World Assets (RWA), Base Ecosystem"
OMNOM,doge-eat-doge,Doge Eat Doge,OMNOM,2763213.0,8884928.0,64210.0,"Meme, Dog-Themed, Dogechain Ecosystem"
TRCL,treecle,Treecle,TRCL,2756486.0,2756486.0,34328.0,Kaia Ecosystem
OMAX,omax-token,Omax,OMAX,2610466.0,2610466.0,480976.0,"Smart Contract Platform, Proof of Stake (PoS)"
KASPY,kaspy,Kaspy,KASPY,2560886.0,2560886.0,52190.0,"Charity, Meme, Cat-Themed, Inscriptions, Kaspa Ecosystem"
FACTR,defactor,Defactor,FACTR,2496891.0,6160951.0,37101.0,"Tokenized Real Estate, Decentralized Finance (DeFi), Tokenized Assets, Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem"
CRU,crust-network,Crust Network,CRU,2460494.0,3225733.0,191674.0,"Storage, Polkadot Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio, Data Availability"
PAXG,pax-gold,PAX Gold,PAXG,788996747.0,788996747.0,150147467.0,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities"
IOTA,iota,IOTA,IOTA,715747963.0,883381984.0,34262410.0,"Internet of Things (IOT), Smart Contract Platform, Layer 1 (L1), DePIN, DWF Labs Portfolio, IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)"
NEO,neo,NEO,NEO,424453416.0,601805496.0,59868003.0,"Smart Contract Platform, Proof of Stake (PoS), Made in China"
EGLD,elrond-erd-2,MultiversX,EGLD,424378052.0,424378052.0,26323833.0,"Smart Contract Platform, Layer 1 (L1), MultiversX Ecosystem, Binance Launchpad, DWF Labs Portfolio, Proof of Stake (PoS), YZi Labs (Prev. Binance Labs) Portfolio, GMCI Layer 1 Index, GMCI Index, Coinbase 50 Index"
DEEP,deep,DeepBook,DEEP,401830211.0,1607320845.0,483557959.0,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem"
VANA,vana,Vana,VANA,172672599.0,672750387.0,42627538.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem"
ENJ,enjincoin,Enjin Coin,ENJ,159916405.0,165116311.0,48638448.0,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem"
LRC,loopring,Loopring,LRC,126411106.0,139385269.0,19497614.0,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Arbitrum Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Loopring Ecosystem, Rollup, Energi Ecosystem"
GCB,global-commercial-business,Global Commercial Business,GCB,92639860.0,92639860.0,182395.0,"BNB Chain Ecosystem, Tron Ecosystem"
KNC,kyber-network-crystal,Kyber Network Crystal,KNC,61106250.0,86184363.0,16624183.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, Linea Ecosystem, Pantera Capital Portfolio, Polygon zkEVM Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
OAS,oasys,Oasys,OAS,58512556.0,144785709.0,790281.0,"Smart Contract Platform, Gaming (GameFi), Layer 1 (L1), Proof of Stake (PoS), Gaming Blockchains"
AURORA,aurora-near,Aurora,AURORA,53923487.0,90464010.0,1030928.0,"Near Protocol Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, DragonFly Capital Portfolio, Pantera Capital Portfolio, Aurora Ecosystem"
TORN,tornado-cash,Tornado Cash,TORN,29879539.0,78412630.0,2016497.0,"Privacy, Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem"
MBOX,mobox,Mobox,MBOX,26429405.0,29070642.0,18893938.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Binance Launchpool, Metaverse, Play To Earn, Arbitrum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Blockchains, Gaming Governance Token, YZi Labs (Prev. Binance Labs) Portfolio"
DMTR,dimitra,Dimitra,DMTR,21703427.0,21703427.0,195963.0,"Ethereum Ecosystem, Real World Assets (RWA), DePIN"
MATH,math,MATH,MATH,21047091.0,22985940.0,274769.0,"Software as a service, BNB Chain Ecosystem, Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
SFM,safemoon-2,SafeMoon,SFM,12400482.0,12400482.0,552029.0,BNB Chain Ecosystem
VON,von,VON,VON,11994396.0,50620831.0,3257942.0,"Gaming (GameFi), BNB Chain Ecosystem, RPG, Gaming Utility Token"
CLORE,clore-ai,Clore.ai,CLORE,11951640.0,12031775.0,2043342.0,"Artificial Intelligence (AI), DePIN"
AGRS,agoras-currency-of-tau,Agoras: Tau Net,AGRS,11165643.0,26053167.0,51653.0,"Artificial Intelligence (AI), Smart Contract Platform, Ethereum Ecosystem"
LUNA,luna-by-virtuals,Luna by Virtuals,LUNA,10504400.0,10504400.0,2330799.0,"Solana Ecosystem, Meme, Base Ecosystem, AI Meme, Virtuals Protocol Ecosystem, Binance Alpha Spotlight"
LRDS,blocklords,BLOCKLORDS,LRDS,9929881.0,14774702.0,851139.0,"Gaming (GameFi), Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Strategy Games, Delphi Ventures Portfolio"
EQB,equilibria-finance,Equilibria Finance,EQB,9818254.0,29251350.0,23656.0,"Yield Farming, BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Yield Optimizer"
BOTTO,botto,Botto,BOTTO,8989015.0,20359642.0,98801.0,"Artificial Intelligence (AI), NFT, Ethereum Ecosystem, AI Agents"
PACK,hashpack,HashPack,PACK,8170042.0,20477154.0,116946.0,"Wallets, Hedera Ecosystem, Made in USA"
ML,mintlayer,Mintlayer,ML,7514205.0,15656815.0,254985.0,"Smart Contract Platform, Ethereum Ecosystem, Bitcoin Sidechains, SideChain"
AMI,ami,Amnis Finance,AMI,5686911.0,70443214.0,2557301.0,"Decentralized Finance (DeFi), Liquid Staking Governance Tokens, Aptos Ecosystem, Liquid Staking"
FLT,fluence-2,Fluence,FLT,5382298.0,45331478.0,151059.0,"Infrastructure, Ethereum Ecosystem, DePIN, Multicoin Capital Portfolio, Alameda Research Portfolio, Made in USA"
MOVE,bluemove,BlueMove,MOVE,4157624.0,5734654.0,62026.0,"NFT, Aptos Ecosystem, Sui Ecosystem"
RADAR,dappradar,DappRadar,RADAR,3395618.0,26364367.0,339847.0,"Analytics, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem"
DVI,dvision-network,Dvision Network,DVI,2911824.0,11799753.0,645554.0,Ethereum Ecosystem
MUSIC,gala-music,Gala Music,MUSIC,1888953.0,1888953.0,1229381.0,"Music, Ethereum Ecosystem, GalaChain Ecosystem"
NEOX,neoxa,Neoxa,NEOX,1850345.0,1850345.0,15269.6,"Smart Contract Platform, Masternodes, Gaming (GameFi), Layer 1 (L1), Play To Earn, Real World Assets (RWA), Proof of Work (PoW), Gaming Blockchains"
XI,xi-token,Xi,XI,925637.0,2198663.0,979.91,Ethereum Ecosystem
STRUMP,super-trump,Super Trump,STRUMP,593707.0,593707.0,175264.0,"Meme, Ethereum Ecosystem, PolitiFi, Parody Meme"
RWN,rowan-coin,Rowan Coin,RWN,540447.0,1510480.0,38481.0,"Energy, Internet of Things (IOT), Regenerative Finance (ReFi), DePIN"
ROOST,roost,Roost,ROOST,487561.0,487561.0,15321.37,"Meme, Base Ecosystem, Base Meme"
FWC,football-world-community,Football World Community,FWC,454033.0,2206204.0,333.25,BNB Chain Ecosystem
CNG,changer,Changer,CNG,364500.0,1743551.0,2448.83,Ethereum Ecosystem
KOLZ,kolz,KOLZ,KOLZ,204858.0,370844.0,4404.97,"Marketing, Ethereum Ecosystem, Base Ecosystem, AI Agents"
SHIRYO,shiryo-inu,Shiryo,SHIRYO-INU,155822.0,165226.0,186.8,Ethereum Ecosystem
