Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
LIME,ime-lab,iMe Lab,LIME,5311492,7005212.0,318542.0,"BNB Chain Ecosystem, Solana Ecosystem, Wallets, OKX Ventures Portfolio"
SOIL,soil,Soil,SOIL,4992114,11186960.0,156830.0,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Poolz Finance Launchpad, RWA Protocol"
ODOS,odos,Odos,ODOS,4672426,29202661.0,590450.0,"Decentralized Finance (DeFi), Base Ecosystem, Dex Aggregator, Binance Alpha Spotlight"
BTCMT,minto,Minto,BTCMT,4465043,20763660.0,129456.0,"BNB Chain Ecosystem, Huobi ECO Chain Ecosystem, Yield-Bearing"
U2U,unicorn-ultra,U2U Network,U2U,4408281,26432184.0,1505140.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, DePIN, Directed Acyclic Graph (DAG)"
MICHI,michicoin,michi,$MICHI,4262515,4262515.0,1428984.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem"
SPEC,spectral,Spectral,SPEC,4233356,20536044.0,5162669.0,"Artificial Intelligence (AI), Ethereum Ecosystem, Base Ecosystem, AI Agents, Circle Ventures Portfolio, Galaxy Digital Portfolio, AI Agent Launchpad, DeFAI"
TARA,taraxa,Taraxa,TARA,3973991,7396205.0,531865.0,"Big Data, Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Decentralized Identifier (DID), Gaming Blockchains, Taraxa Ecosystem, Made in USA, Directed Acyclic Graph (DAG)"
SLC,silencio,Silencio,SLC,3673443,14000289.0,104015.0,"Artificial Intelligence (AI), DePIN, Base Ecosystem, Decentralized Science (DeSci), Peaq Ecosystem, Robotics"
USA,american-coin,American Coin,USA,3600248,3600248.0,834850.0,"Solana Ecosystem, Meme, Solana Meme, Parody Meme, Country-Themed Meme, Murad Picks"
REAL,defactor,Defactor,REAL,3373919,3392169.0,13813.42,"Tokenized Real Estate, Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA)"
APFC,apf-coin,APF coin,APFC,3153222,8513105.0,134205.0,"Tokenized Real Estate, Ethereum Ecosystem, Real World Assets (RWA), RWA Protocol"
MASA,masa-finance,Masa,MASA,3129471,8815612.0,435640.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem"
XEP,electra-protocol,Electra Protocol,XEP,3127254,5040827.0,104725.0,"Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Layer 1 (L1), Proof of Stake (PoS)"
STARL,starlink,StarLink,STARL,2924141,2930254.0,33000.0,"Entertainment, Gaming (GameFi), NFT, Metaverse, Ethereum Ecosystem, Gaming Governance Token, Gaming Utility Token, Adventure Games"
FOXSY,foxsy-ai,Foxsy AI,FOXSY,2923072,6403292.0,331668.0,"Gaming (GameFi), Solana Ecosystem, Play To Earn, MultiversX Ecosystem, Telegram Apps, Sports Games"
BLUB,blub,BLUB,BLUB,2657741,3168456.0,230961.0,"Meme, Sui Ecosystem, Sui Meme"
JEWEL,defi-kingdoms,DeFi Kingdoms,JEWEL,2426370,2581360.0,1087.75,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Gaming (GameFi), NFT, Automated Market Maker (AMM), Metaverse, Avalanche Ecosystem, Play To Earn, Harmony Ecosystem, Metis Ecosystem, RPG, Gaming Governance Token, Gaming Utility Token, Avalanche L1, Appchains, Action Games"
RFD,refund,Refund,RFD,2350360,2350360.0,156330.0,"Meme, Ethereum Ecosystem"
ANLOG,analog,Analog,ANLOG,2309849,11266308.0,512599.0,"Smart Contract Platform, Base Ecosystem, Layer 0 (L0), Cross-chain Communication, Made in USA"
AE,aeternity,Aeternity,AE,2205787,2705202.0,13730.02,"Infrastructure, Smart Contract Platform"
MTRG,meter,Meter Governance,MTRG,2121379,3213327.0,24905.0,"Smart Contract Platform, BNB Chain Ecosystem, Theta Ecosystem, Proof of Stake (PoS), SideChain, Pantera Capital Portfolio, Meter Ecosystem"
DCD,modclub,DecideAI,DCD,2112379,4072073.0,72209.0,"Artificial Intelligence (AI), Decentralized Identifier (DID), Internet Computer Ecosystem, AI Framework"
WPAY,wpay,WPAY,WPAY,2027836,1701250044.0,411832.0,"Infrastructure, Smart Contract Platform, Polygon Ecosystem, Zero Knowledge (ZK), Appchains"
NAV,nav,NAV,NAV,1959838,9937738.0,4905.52,"Decentralized Finance (DeFi), Berachain Ecosystem, Yield Optimizer"
PEPECAT,pepecat-2,PEPECAT,PEPECAT,1811074,1811074.0,2035.9,"Solana Ecosystem, Meme, Cat-Themed, Pump.fun Ecosystem, The Boy’s Club"
UNIBOT,unibot,Unibot,UNIBOT,1804927,1804927.0,67726.0,"Decentralized Finance (DeFi), Analytics, Ethereum Ecosystem, Telegram Apps, AI Applications"
RIZ,rivalz-network,Rivalz Network,RIZ,1802166,7840380.0,258440.0,"Artificial Intelligence (AI), Oracle, Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem, AI Agents"
YNE,yne,yesnoerror,YNE,1718214,1718214.0,594470.0,"Artificial Intelligence (AI), Solana Ecosystem, Base Ecosystem, Decentralized Science (DeSci), AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
WXM,weatherxm-network,WeatherXM,WXM,1677581,6441506.0,69908.0,"Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN"
OMNOM,doge-eat-doge,Doge Eat Doge,OMNOM,1644912,5289107.0,53551.0,"Meme, Dog-Themed, Dogechain Ecosystem"
ZULU,zulu-network,Zulu Network,ZULU,1628600,11270591.0,10051.39,"Ethereum Ecosystem, DePIN"
BLOCKASSET,blockasset,Blockasset,BLOCK,1556306,1556306.0,21143.0,"Gambling (GambleFi), Sports, BNB Chain Ecosystem, Solana Ecosystem, DaoMaker Launchpad, Chiliz Ecosystem"
SLIM,solanium,Solanium,SLIM,1548618,1548618.0,151524.0,"Solana Ecosystem, Launchpad"
PDA,playdapp,PlayDapp,PDA,1535300,1694175.0,113292.0,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Gaming Platform"
RING,darwinia-network-native-token,RingDAO,RING,1529521,1892347.0,20230.0,"Infrastructure, Smart Contract Platform, Polkadot Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Proof of Stake (PoS), Hydration Ecosystem"
WAFFLES,waffles,Waffles,WAFFLES,1515467,1515467.0,55854.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
KASPY,kaspy,Kaspy,KASPY,1392793,1392793.0,28630.0,"Charity, Meme, Cat-Themed, Inscriptions, Kaspa Ecosystem"
SERSH,serenity-shield,Serenity,SERSH,1384408,3224052.0,23076.0,"Infrastructure, Storage, BNB Chain Ecosystem, DePIN, ChainGPT Launchpad, Poolz Finance Launchpad"
PUSH,ethereum-push-notification-service,Push Protocol,PUSH,1377984,1527081.0,473108.0,"Business Services, Infrastructure, Decentralized Finance (DeFi), Analytics, Polygon Ecosystem, Ethereum Ecosystem, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Governance"
WBT,whitebit,WhiteBIT Coin,WBT,11476758036,17170549110.0,174324424.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Tron Ecosystem"
KCS,kucoin-shares,KuCoin,KCS,1625119792,1781707909.0,10042898.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Circle Ventures Portfolio, Made in China"
IMX,immutable-x,Immutable,IMX,783984742,798170097.0,30050740.0,"Smart Contract Platform, Gaming (GameFi), NFT, Play To Earn, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Animoca Brands Portfolio, Immutable zkEVM Ecosystem, Coinbase Ventures Portfolio, Rollup, Gaming Blockchains, GMCI 30 Index, GMCI Index, Gaming Marketplace, Coinbase 50 Index"
IOTA,iota,IOTA,IOTA,564307412,646907587.0,13745279.0,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)"
NEO,neo,NEO,NEO,342328527,485365840.0,24156177.0,"Smart Contract Platform, Proof of Stake (PoS), Made in China"
EGLD,elrond-erd-2,MultiversX,EGLD,258172591,258172591.0,13975939.0,"Smart Contract Platform, Layer 1 (L1), MultiversX Ecosystem, Binance Launchpad, DWF Labs Portfolio, Proof of Stake (PoS), YZi Labs (Prev. Binance Labs) Portfolio, GMCI Layer 1 Index, GMCI Index, Coinbase 50 Index"
ARKM,arkham,Arkham,ARKM,158032979,307275497.0,34537462.0,"Artificial Intelligence (AI), Exchange-based Tokens, Analytics, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Binance Launchpad, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA, Governance"
DEEP,deep,DeepBook,DEEP,155437157,621748630.0,19198417.0,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem"
CKB,nervos-network,Nervos Network,CKB,146678604,149023808.0,8322278.0,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China, Quantum-Resistant"
VANA,vana,Vana,VANA,83421239,325017815.0,15041032.0,"Artificial Intelligence (AI), Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Polygon Ecosystem, Arbitrum Ecosystem, Optimism Ecosystem, Base Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem"
LRC,loopring,Loopring,LRC,81449285,89808805.0,13798063.0,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Arbitrum Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Loopring Ecosystem, Rollup, Energi Ecosystem, Governance"
ENJ,enjincoin,Enjin Coin,ENJ,74974972,76521888.0,6728284.0,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem"
ZEC,binance-peg-zcash-token,Binance-Peg ZEC,ZEC,61876021,61876021.0,27637844.0,"BNB Chain Ecosystem, Binance-Peg Tokens"
BOME,book-of-meme,BOOK OF MEME,BOME,58079224,58079224.0,35500182.0,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, GMCI Meme Index, GMCI Index"
TORN,tornado-cash,Tornado Cash,TORN,55610503,145938184.0,3678617.0,"Privacy, Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem"
KNC,kyber-network-crystal,Kyber Network Crystal,KNC,48864733,69087312.0,7726022.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, Linea Ecosystem, Pantera Capital Portfolio, Polygon zkEVM Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Governance"
TPT,token-pocket,TokenPocket Token,TPT,46371187,46371187.0,43993.0,"BNB Chain Ecosystem, Wallets"
AUCTION,auction,Bounce,AUCTION,43773478,47172880.0,9763244.0,"Decentralized Finance (DeFi), Launchpad, Ethereum Ecosystem, DWF Labs Portfolio, Coinbase Ventures Portfolio, Pantera Capital Portfolio, Blockchain Capital Portfolio"
AURORA,aurora-near,Aurora,AURORA,41288393,63092028.0,1075082.0,"Near Protocol Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, DragonFly Capital Portfolio, Pantera Capital Portfolio, Aurora Ecosystem"
WAXP,wax,WAX,WAXP,39020859,41985244.0,2101054.0,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Gaming Blockchains, Pantera Capital Portfolio, OKX Ventures Portfolio, Wax Ecosystem"
BUCK,bucket-protocol-buck-stablecoin,Bucket Protocol BUCK Stablecoin,BUCK,35064443,35064443.0,488667.0,"Stablecoins, Sui Ecosystem"
GCB,global-commercial-business,Global Commercial Business,GCB,33730309,33730309.0,20570.0,"BNB Chain Ecosystem, Tron Ecosystem"
MBOX,mobox,Mobox,MBOX,20823832,22904873.0,3607572.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Binance Launchpool, Metaverse, Play To Earn, Arbitrum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Blockchains, Gaming Governance Token, YZi Labs (Prev. Binance Labs) Portfolio"
NST,ninja-squad,Ninja Squad Token,NST,19365115,19365115.0,227427.0,"Solana Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem"
SKORAI,skor-ai,SKOR AI,SKORAI,18356062,33680848.0,6252.31,"Gaming (GameFi), Solana Ecosystem, Gaming Utility Token, Gaming Platform, AI Agents"
LUNA,luna-by-virtuals,Luna by Virtuals,LUNA,18313565,18313565.0,836120.0,"Solana Ecosystem, Meme, Base Ecosystem, AI Meme, Virtuals Protocol Ecosystem, Binance Alpha Spotlight"
EL,elysia,ELYSIA,EL,18248544,18248544.0,624137.0,"Tokenized Real Estate, Ethereum Ecosystem, Real World Assets (RWA)"
ACA,acala,Acala,ACA,17889692,24534435.0,2614794.0,"Smart Contract Platform, Decentralized Finance (DeFi), Polkadot Ecosystem, Layer 1 (L1), Coinbase Ventures Portfolio, Pantera Capital Portfolio"
COQ,coq-inu,Coq Inu,COQ,17643810,17643810.0,7325589.0,"Avalanche Ecosystem, Meme, Avalanche L1, Made in USA"
OAS,oasys,Oasys,OAS,17633048,31550951.0,314302.0,"Smart Contract Platform, Gaming (GameFi), Layer 1 (L1), Proof of Stake (PoS), Gaming Blockchains"
HOOK,hooked-protocol,Hooked Protocol,HOOK,16101148,26540353.0,7541051.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Binance Launchpad, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, Sequoia Capital Portfolio"
TOKE,tokemak,Auto Finance,TOKE,14959435,18147179.0,117525.0,"Decentralized Finance (DeFi), Yield Farming, Ethereum Ecosystem, Coinbase Ventures Portfolio, Delphi Ventures Portfolio, Consensys Portfolio"
A47,agenda-47,AGENDA 47,A47,13247398,13247398.0,2950154.0,"Solana Ecosystem, Meme, Pump.fun Ecosystem"
DMTR,dimitra,Dimitra,DMTR,13199051,18908704.0,887672.0,"Ethereum Ecosystem, Real World Assets (RWA), DePIN"
MYRO,myro,Myro,$MYRO,11108301,11108301.0,5612657.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, GMCI Meme Index, GMCI Index"
MATH,math,MATH,MATH,11089130,11926651.0,780327.0,"Software as a service, BNB Chain Ecosystem, Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
AGRS,agoras-currency-of-tau,Agoras: Tau Net,AGRS,11075817,25843574.0,39783.0,"Artificial Intelligence (AI), Smart Contract Platform, Ethereum Ecosystem"
INDY,indigo-dao-governance-token,Indigo Protocol,INDY,10258662,20110341.0,14693.84,"Derivatives, Synthetic Issuer, Cardano Ecosystem, Synthetic"
EQB,equilibria-finance,Equilibria Finance,EQB,10079903,29802521.0,11624.48,"Yield Farming, BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Yield Optimizer"
STRD,stride,Stride,STRD,8763967,8763967.0,204223.0,"Liquid Staking Governance Tokens, Osmosis Ecosystem, Pantera Capital Portfolio, Liquid Staking"
XAVA,avalaunch,Avalaunch,XAVA,7955225,16943941.0,231866.0,"Avalanche Ecosystem, Launchpad"
SWCH,swisscheese,SwissCheese,SWCH,7858118,21904163.0,3295853.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Polygon Ecosystem"
CTXC,cortex,Cortex,CTXC,7746747,9928220.0,5572444.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Made in China"
XDB,digitalbits,XDB CHAIN,XDB,7039232,7744391.0,212881.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA)"
MYRIA,myria,Myria,MYRIA,6823785,12059134.0,1044790.0,"Smart Contract Platform, Gaming (GameFi), NFT, Ethereum Ecosystem, Layer 2 (L2), Rollup, Gaming Blockchains, Gaming Platform, Made in USA"
HGPT,hypergpt,HyperGPT,HGPT,6012849,7220688.0,680309.0,"Artificial Intelligence (AI), NFT, BNB Chain Ecosystem, Launchpad, Telegram Apps, TON Ecosystem, Poolz Finance Launchpad, AI Agents, AI Agent Launchpad, Made in USA"
PIB,pibble,Pibble,PIB,5930742,7292697.0,14868.48,"Ethereum Ecosystem, Kaia Ecosystem"
WELF,welf,WELF,WELF,5620467,21956320.0,195706.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Real World Assets (RWA)"
PACK,hashpack,HashPack,PACK,5540671,10760855.0,35254.0,"Wallets, Hedera Ecosystem, Made in USA"
ASTRAAI,astraai,AstraAI,ASTRA,5426668,5426668.0,174833.0,"Artificial Intelligence (AI), Ethereum Ecosystem, Telegram Apps"
WAGMIGAMES,wagmi-game-2,WAGMI Games,WAGMIGAMES,5019475,5247931.0,226960.0,"Artificial Intelligence (AI), Gaming (GameFi), NFT, Meme, Ethereum Ecosystem, Strategy Games, AI Agents, Anime-Themed, Made in USA, Action Games"
UBU,africarare,Africarare,UBU,4859260,12743090.0,85104.0,"Metaverse, Polygon Ecosystem"
HDN,hydranet,Hydranet,HDN,4803270,7042049.0,153497.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Arbitrum Ecosystem"
BOTTO,botto,Botto,BOTTO,4477699,8614269.0,67955.0,"Artificial Intelligence (AI), NFT, Ethereum Ecosystem, Base Ecosystem, AI Agents"
CLORE,clore-ai,Clore.ai,CLORE,4419353,4444684.0,2837461.0,"Artificial Intelligence (AI), DePIN"
SAMO,samoyedcoin,Samoyedcoin,SAMO,4247782,4247964.0,156613.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme"
ML,mintlayer,Mintlayer,ML,3590037,6955100.0,111535.0,"Smart Contract Platform, Decentralized Finance (DeFi), Ethereum Ecosystem, Proof of Stake (PoS), Bitcoin Sidechains, SideChain"
FLT,fluence-2,Fluence,FLT,3451601,15135537.0,146855.0,"Infrastructure, Ethereum Ecosystem, DePIN, Multicoin Capital Portfolio, Alameda Research Portfolio, Made in USA"
LRDS,blocklords,BLOCKLORDS,LRDS,3424980,6777616.0,517005.0,"Gaming (GameFi), Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Strategy Games, Delphi Ventures Portfolio"
BTS,bitshares,BitShares,BTS,2930758,3239991.0,99129.0,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Proof of Stake (PoS)"
AMI,ami,Amnis Finance,AMI,2183620,22099097.0,198750.0,"Decentralized Finance (DeFi), Liquid Staking Governance Tokens, Aptos Ecosystem, Liquid Staking"
TUSD,bridged-trueusd,Bridged TrueUSD,TUSD,2013847,2013847.0,4407.09,"BNB Chain Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Cronos Ecosystem, Optimism Ecosystem, Bridged-Tokens"
KAR,karura,Karura,KAR,1918677,2631329.0,77691.0,"Decentralized Finance (DeFi), Wallets, Pantera Capital Portfolio"
VON,visa-ondo-tokenized-stock,Visa (Ondo Tokenized Stock),VON,1700028,1700028.0,37.2,"Tokenized Assets, BNB Chain Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Ondo Tokenized Assets"
DMAIL,dmail-network,Dmail Network,DMAIL,1661160,2703147.0,3837549.0,"Communication, SocialFi, BNB Chain Ecosystem"
RADAR,dappradar,DappRadar,RADAR,1601140,10493718.0,63060.0,"Analytics, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem"
SLAP,catslap,CatSlap,SLAP,1574157,3009876.0,290.7,"Meme, Ethereum Ecosystem, Cat-Themed"
LOOP,looping-collective,Looping Collective,LOOP,1564561,6181590.0,4474.72,"Decentralized Finance (DeFi), Liquid Staking Governance Tokens, HyperEVM Ecosystem"
CRU,crust-network,Crust Network,CRU,1327437,1740284.0,109807.0,"Storage, Polkadot Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio, Data Availability"
BXBT,boxbet,BoxBet,BXBT,1247488,1393017.0,100684.0,"Gambling (GambleFi), Gaming (GameFi), Ethereum Ecosystem"
EARNM,earnm,Earnm,EARNM,1171387,1567790.0,10602.93,"Polygon Ecosystem, DePIN"
GIKO,giko-cat,Giko Cat,GIKO,1071732,1071732.0,243338.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Anime-Themed"
AIT,aichain,AICHAIN,AIT,1071123,3592480.0,9.51,Ethereum Ecosystem
ZF,zkswap-finance,zkSwap Finance,ZF,1066760,1426585.0,71779.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), ZkSync Ecosystem, Sonic Ecosystem, Governance"
TRCL,treecle,Treecle,TRCL,980244,980244.0,9884.76,Kaia Ecosystem
FRED,first-convicted-raccon,First Convicted RACCON,FRED,935889,935889.0,313730.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Memorial Themed"
ZEUS,pepes-dog,Pepes Dog,ZEUS,859655,859655.0,274685.0,"Meme, Ethereum Ecosystem, Dog-Themed, The Boy’s Club, IP Meme"
BSCPAD,bscpad,BSCPAD,BSCPAD,820593,1819129.0,11783.86,"BNB Chain Ecosystem, Launchpad"
DVI,dvision-network,Dvision Network,DVI,816283,3307871.0,918462.0,"Gaming (GameFi), Metaverse, Ethereum Ecosystem, Governance"
MOVE,bluemove,BlueMove,MOVE,743716,1025815.0,1.029,"NFT, Aptos Ecosystem, Sui Ecosystem"
MUSIC,gala-music,Gala Music,MUSIC,683676,683676.0,6656.71,"Music, Ethereum Ecosystem, GalaChain Ecosystem, Made in USA"
NEOX,neoxa,Neoxa,NEOX,629827,629980.0,13630.19,"Smart Contract Platform, Masternodes, Gaming (GameFi), Layer 1 (L1), Play To Earn, Real World Assets (RWA), Proof of Work (PoW), Gaming Blockchains"
XI,xi-token,Xi,XI,590516,1402650.0,4000.2,Ethereum Ecosystem
PBX,paribus,Paribus,PBX,574505,680905.0,62363.0,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Arbitrum Ecosystem, Cardano Ecosystem, Ethereum Ecosystem, Made in USA"
CLUSTR,clustr,Clustr,CLUSTR,559026,1083106.0,171.74,"Artificial Intelligence (AI), Base Ecosystem, AI Agent Launchpad"
NMKR,nft-maker,NMKR,$NMKR,525453,2785299.0,25203.0,Cardano Ecosystem
PZP,playzap,PlayZap,PZP,450603,816353.0,224708.0,"Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Play To Earn, DWF Labs Portfolio, Poolz Finance Launchpad, Gaming Utility Token, Core Ecosystem, Arcade Games"
RST,raini-studios-token,Raini Studios Token,RST,431163,701501.0,9.55,"Gaming (GameFi), Avalanche Ecosystem, Ethereum Ecosystem, Card Games, Beam Ecosystem"
KOKO,koala-ai,KOALA AI,KOKO,412539,435687.0,17165.63,"Solana Ecosystem, Meme, Solana Meme, AI Meme"
RWN,rowan-coin,Rowan Coin,RWN,308338,861764.0,0.178283,"Energy, Internet of Things (IOT), Regenerative Finance (ReFi), DePIN"
SHIRYO,shiryo-inu,Shiryo,SHIRYO-INU,307990,326577.0,8.9,Ethereum Ecosystem
GHOAD,ghoad,GHOAD,GHOAD,294442,294442.0,15601.74,"Meme, AI Meme, Kaspa Ecosystem"
DTEC,dtec-token,Dtec token,DTEC,291219,3704073.0,122955.0,"Polygon Ecosystem, Yield-Bearing"
CNG,changer,Changer,CNG,271515,1298764.0,9333.92,Ethereum Ecosystem
STRUMP,super-trump,Super Trump,STRUMP,256287,256287.0,415.54,"Meme, Ethereum Ecosystem, PolitiFi, Parody Meme"
FWC,football-world-community,Football World Community,FWC,240935,1170735.0,1998.73,BNB Chain Ecosystem
ROOST,roost,Roost,ROOST,233704,233704.0,9624.63,"Meme, Base Ecosystem, Base Meme"
CELL,cellena-finance,Cellana Finance,CELL,189170,601051.0,931.4,"Decentralized Finance (DeFi), Aptos Ecosystem"
SEND,pulsesend,PulseSend,SEND,176732,176732.0,3666.71,"PulseChain Ecosystem, Payment Solutions"
DRX,doctorx,DoctorX,DRX,174492,174492.0,9286.59,"Gaming (GameFi), Play To Earn, MultiversX Ecosystem, Tap to Earn"
